id,address,longitude,latitude,albers_x,albers_y,DISSEMINATION_BLOCK_ID
500,"1037 E 11TH AV, VANCOUVER, BC",-123.0824497,49.26082589,1212504,475988,59150744002
501,"1037 E 15TH AV, VANCOUVER, BC",-123.0825991,49.25718311,1212509,475583,59150737004
502,"1037 E 8TH AV, VANCOUVER, BC",-123.0823912,49.26361711,1212495,476298,59150721001
503,"1037 E BROADWAY, VANCOUVER, BC",-123.0824171,49.26271578,1212497,476198,59150721002
504,"1037 RICHELIEU AV, VANCOUVER, BC",-123.1284469,49.2562515,1209176,475343,59150656001
505,"1037 W 38TH AV, VANCOUVER, BC",-123.1294479,49.23704475,1209189,473208,59150669008
506,"1037 W BROADWAY, VANCOUVER, BC",-123.127496,49.26370695,1209211,476174,59153133004
507,"1038 CANADA PLACE, VANCOUVER, BC",-123.1165906,49.28815831,1209895,478921,59153997001
508,"1038 CARDERO ST, VANCOUVER, BC",-123.1360401,49.28669991,1208486,478701,59150846004
509,"1038 E 10TH AV, VANCOUVER, BC",-123.08231,49.26120018,1212512,476030,59150744002
510,"1038 E 31ST AV, VANCOUVER, BC",-123.083532,49.24227582,1212510,473925,59150419004
511,"1038 E 38TH AV, VANCOUVER, BC",-123.0838819,49.23534662,1212516,473155,59150385002
512,"1038 E 39TH AV, VANCOUVER, BC",-123.083859,49.23442328,1212522,473053,59150385003
513,"1038 E 40TH AV, VANCOUVER, BC",-123.0838883,49.23347562,1212524,472947,59150387001
514,"1038 MAIN ST, VANCOUVER, BC",-123.0995391,49.27518739,1211194,477531,59150751001
515,"1038 MAIN ST, VANCOUVER, BC",-123.099543,49.27504976,1211195,477516,59150751001
516,"1038 MAIN ST, VANCOUVER, BC",-123.0995431,49.27511902,1211194,477524,59150751001
517,"1038 NANTON AV, VANCOUVER, BC",-123.1285746,49.24605214,1209213,474210,59150670010
518,"1038 W 27TH AV, VANCOUVER, BC",-123.1288037,49.24697567,1209192,474312,59150659009
519,"1038 W 29TH AV, VANCOUVER, BC",-123.1286024,49.24512607,1209215,474107,59150670009
520,"1038 W 7TH AV, VANCOUVER, BC",-123.1275954,49.26491671,1209199,476308,59154192004
521,"1038 WOLFE AV, VANCOUVER, BC",-123.1287845,49.25293999,1209166,474974,59150657010
522,"1039 BURNABY ST, VANCOUVER, BC",-123.1309872,49.27923589,1208887,477887,59150795003
523,"1039 E 38TH AV, VANCOUVER, BC",-123.0838759,49.23585349,1212514,473211,59150385001
524,"1039 E 40TH AV, VANCOUVER, BC",-123.0838934,49.23401848,1212521,473008,59150385003
525,"1039 E 41ST AV, VANCOUVER, BC",-123.0839179,49.23309015,1212524,472904,59150387001
526,"1039 KEEFER ST, VANCOUVER, BC",-123.081549,49.27940401,1212484,478053,59153189016
527,"1039 NICOLA ST, VANCOUVER, BC",-123.1351699,49.28624511,1208552,478653,59150846004
528,"1039 W 29TH AV, VANCOUVER, BC",-123.1288423,49.24565786,1209195,474166,59150670010
529,"1039 W 7TH AV, VANCOUVER, BC",-123.1274365,49.26539769,1209208,476361,59154192002
530,"104 E 24TH AV, VANCOUVER, BC",-123.1030883,49.24936096,1211053,474653,59150685005
531,"104 E BROADWAY, VANCOUVER, BC",-123.1027533,49.26266995,1211017,476132,59153159004
532,"104 E KING EDWARD AV, VANCOUVER, BC",-123.1030723,49.24856176,1211058,474565,59150687002
533,"104 PEVERIL AV, VANCOUVER, BC",-123.1083283,49.24651148,1210685,474321,59153251010
534,"104 W 11TH AV, VANCOUVER, BC",-123.1071718,49.26093788,1210703,475926,59153157001
535,"104 W 16TH AV, VANCOUVER, BC",-123.1073599,49.25642659,1210710,475425,59150681002
536,"1040 E 14TH AV, VANCOUVER, BC",-123.0824613,49.25759349,1212518,475629,59150737004
537,"1040 E 22ND AV, VANCOUVER, BC",-123.0829984,49.25063175,1212510,474855,59150373001
538,"1040 E 37TH AV, VANCOUVER, BC",-123.0838196,49.23625697,1212516,473256,59150385001
539,"1040 E 7TH AV, VANCOUVER, BC",-123.0823822,49.26400704,1212494,476341,59150721001
540,"1040 E 7TH AV, VANCOUVER, BC",-123.0822434,49.26400624,1212504,476342,59150721001
541,"1040 E 7TH AV, VANCOUVER, BC",-123.0825204,49.2640083,1212484,476341,59150721001
542,"1040 E BROADWAY, VANCOUVER, BC",-123.0825102,49.26210494,1212493,476130,59150744001
543,"1040 E HASTINGS ST, VANCOUVER, BC",-123.0818261,49.28070543,1212458,478197,59153189016
544,"1040 HAMILTON ST, VANCOUVER, BC",-123.1199416,49.27635457,1209704,477600,59153470001
545,"1040 PACIFIC ST, VANCOUVER, BC",-123.1337614,49.27736582,1208694,477672,59153172001
546,"1040 W 16TH AV, VANCOUVER, BC",-123.1284173,49.25674852,1209176,475398,59150656001
547,"1040 W 7TH AV, VANCOUVER, BC",-123.1279099,49.2649204,1209176,476307,59154192004
548,"1040 W 8TH AV, VANCOUVER, BC",-123.1276868,49.2640751,1209196,476214,59153133004
549,"1040 W GEORGIA ST, VANCOUVER, BC",-123.1224904,49.28485186,1209480,478536,59153483003
550,"1040 W GEORGIA ST, VANCOUVER, BC",-123.1228932,49.28510824,1209450,478563,59153483003
551,"1040 W GEORGIA ST, VANCOUVER, BC",-123.1226873,49.28498118,1209465,478550,59153483003
552,"1041 COMOX ST, VANCOUVER, BC",-123.1278121,49.28133297,1209109,478130,59153684001
553,"1041 E 12TH AV, VANCOUVER, BC",-123.0823384,49.25991234,1212516,475887,59150744003
554,"1041 E 14TH AV, VANCOUVER, BC",-123.0824248,49.25811048,1212518,475687,59150745004
555,"1041 E 16TH AV, VANCOUVER, BC",-123.0827259,49.25650399,1212503,475507,59150737003
556,"1041 E 21ST AV, VANCOUVER, BC",-123.082719,49.25204554,1212524,475012,59154158001
557,"1041 W 7TH AV, VANCOUVER, BC",-123.1276053,49.26541053,1209196,476362,59154192002
558,"1041 WOLFE AV, VANCOUVER, BC",-123.1282871,49.25353378,1209200,475042,59150656003
559,"1042 ALBERNI ST, VANCOUVER, BC",-123.1231343,49.28453408,1209435,478499,59153483001
560,"1042 DAVIE ST, VANCOUVER, BC",-123.1305729,49.27956534,1208916,477925,59150795003
561,"1042 E 11TH AV, VANCOUVER, BC",-123.0823342,49.26030902,1212514,475931,59150744003
562,"1042 E 20TH AV, VANCOUVER, BC",-123.0827158,49.25244392,1212523,475057,59154158001
563,"1042 NELSON ST, VANCOUVER, BC",-123.1278206,49.2819091,1209106,478193,59153684001
564,"1042 W 37TH AV, VANCOUVER, BC",-123.1291839,49.23742105,1209207,473250,59150669008
565,"1043 DAVIE ST, VANCOUVER, BC",-123.1300864,49.28001357,1208949,477976,59153684002
566,"1043 E 11TH AV, VANCOUVER, BC",-123.0823095,49.26082599,1212514,475988,59150744002
567,"1043 E 21ST AV, VANCOUVER, BC",-123.0826809,49.25201407,1212527,475009,59154158001
568,"1043 GRANVILLE ST, VANCOUVER, BC",-123.1240594,49.27896012,1209393,477877,59154134003
569,"1043 UNION ST, VANCOUVER, BC",-123.0817575,49.27752629,1212478,477844,59153189016
570,"1043 W 12TH AV, VANCOUVER, BC",-123.1278123,49.26086904,1209201,475858,59153136003
571,"1043 W KING EDWARD AV, VANCOUVER, BC",-123.1285994,49.24969274,1209194,474614,59150659016
572,"1044 CARDERO ST, VANCOUVER, BC",-123.1361739,49.28661121,1208477,478691,59150846004
573,"1044 E 13TH AV, VANCOUVER, BC",-123.0823476,49.25848616,1212522,475728,59150745004
574,"1044 E 22ND AV, VANCOUVER, BC",-123.0828569,49.25063051,1212521,474855,59150373001
575,"1044 E 8TH AV, VANCOUVER, BC",-123.0824007,49.26310302,1212497,476241,59150721002
576,"1044 ROBSON ST, VANCOUVER, BC",-123.1241336,49.28376525,1209366,478410,59153682002
577,"1044 WOLFE AV, VANCOUVER, BC",-123.1289335,49.25316335,1209154,474999,59150657010
578,"1045 BURNABY ST, VANCOUVER, BC",-123.1312821,49.27942681,1208865,477908,59150795003
579,"1045 E 10TH AV, VANCOUVER, BC",-123.0824415,49.26172225,1212500,476087,59150744001
580,"1045 E 17TH AV, VANCOUVER, BC",-123.0825865,49.25565628,1212517,475414,59154191003
581,"1045 E 22ND AV, VANCOUVER, BC",-123.0827477,49.2511406,1212526,474912,59154158003
582,"1045 E 39TH AV, VANCOUVER, BC",-123.0838118,49.23496517,1212523,473113,59150385002
583,"1045 HARO ST, VANCOUVER, BC",-123.1249983,49.28368684,1209303,478399,59153682002
584,"1045 HOWE ST, VANCOUVER, BC",-123.1250839,49.27953559,1209316,477938,59150782001
585,"1045 KINGSWAY, VANCOUVER, BC",-123.0827909,49.25378181,1212511,475205,59154191009
586,"1045 KINGSWAY, VANCOUVER, BC",-123.0826634,49.25371291,1212521,475198,59154191009
587,"1045 NELSON ST, VANCOUVER, BC",-123.1267578,49.28198822,1209183,478205,59153683002
588,"1045 ROBSON ST, VANCOUVER, BC",-123.1237732,49.28427342,1209390,478468,59153483001
589,"1045 SEYMOUR ST, VANCOUVER, BC",-123.1231318,49.27825861,1209463,477802,59154134002
590,"1045 SEYMOUR ST, VANCOUVER, BC",-123.1232011,49.27821085,1209459,477797,59154134002
591,"1045 W 10TH AV, VANCOUVER, BC",-123.1277395,49.26271225,1209198,476062,59153136001
592,"1045 W 11TH AV, VANCOUVER, BC",-123.127781,49.26178749,1209199,475960,59153136002
593,"1045 W 13TH AV, VANCOUVER, BC",-123.1278289,49.25992012,1209204,475752,59150646005
594,"1045 W 14TH AV, VANCOUVER, BC",-123.1277764,49.25898411,1209212,475648,59150646002
595,"1045 W 15TH AV, VANCOUVER, BC",-123.1279204,49.25806824,1209206,475546,59150645004
596,"1045 W 7TH AV, VANCOUVER, BC",-123.1277077,49.26540997,1209188,476362,59154192002
597,"1045 W 8TH AV, VANCOUVER, BC",-123.1278728,49.26456782,1209180,476268,59154192004
598,"1046 E 12TH AV, VANCOUVER, BC",-123.082336,49.25940025,1212518,475830,59150745005
599,"1046 E 15TH AV, VANCOUVER, BC",-123.0824438,49.25659099,1212523,475518,59150737003
600,"1046 E 18TH AV, VANCOUVER, BC",-123.0826577,49.25424067,1212519,475256,59154191009
601,"1046 GRANVILLE ST, VANCOUVER, BC",-123.1233932,49.27860383,1209443,477840,59154134002
602,"1046 RICHELIEU AV, VANCOUVER, BC",-123.1285764,49.25556907,1209170,475267,59150656002
603,"1046 W 12TH AV, VANCOUVER, BC",-123.1278226,49.26030952,1209203,475795,59150646005
604,"1046 W 13TH AV, VANCOUVER, BC",-123.1277597,49.25938488,1209212,475693,59150646002
605,"1047 BARCLAY ST, VANCOUVER, BC",-123.1257686,49.28281723,1209251,478300,59153683001
606,"1047 DAVIE ST, VANCOUVER, BC",-123.1301399,49.28005669,1208945,477981,59153684002
607,"1047 DENMAN ST, VANCOUVER, BC",-123.139612,49.2889724,1208216,478943,59150864001
608,"1047 E 10TH AV, VANCOUVER, BC",-123.0823013,49.26171965,1212510,476088,59150744001
609,"1047 E 13TH AV, VANCOUVER, BC",-123.0821982,49.25901273,1212530,475787,59150745005
610,"1047 E 14TH AV, VANCOUVER, BC",-123.0822992,49.25810262,1212527,475686,59150745004
611,"1047 E 33RD AV, VANCOUVER, BC",-123.0835485,49.24047858,1212517,473726,59150419004
612,"1047 E 38TH AV, VANCOUVER, BC",-123.0837426,49.23585404,1212524,473212,59150385001
613,"1047 E 40TH AV, VANCOUVER, BC",-123.0837595,49.23401992,1212531,473008,59150385003
614,"1047 E 41ST AV, VANCOUVER, BC",-123.083752,49.23309529,1212536,472905,59150387001
615,"1047 GRANVILLE ST, VANCOUVER, BC",-123.1242099,49.27886236,1209382,477866,59154134003
616,"1047 GRANVILLE ST, VANCOUVER, BC",-123.1241364,49.27891102,1209387,477872,59154134003
617,"1048 DAVIE ST, VANCOUVER, BC",-123.1307102,49.27967286,1208906,477937,59150795003
618,"1048 DAVIE ST, VANCOUVER, BC",-123.1307678,49.2796933,1208901,477939,59150795003
619,"1048 E 14TH AV, VANCOUVER, BC",-123.0823321,49.25759448,1212527,475630,59150737004
620,"1048 E 16TH AV, VANCOUVER, BC",-123.0825598,49.25605118,1212517,475458,59154191003
621,"1048 E 22ND AV, VANCOUVER, BC",-123.0827181,49.2506261,1212531,474855,59150373001
622,"1048 E 28TH AV, VANCOUVER, BC",-123.0834468,49.24520065,1212503,474250,59150375007
623,"1048 E 38TH AV, VANCOUVER, BC",-123.0837486,49.23534626,1212526,473155,59150385002
624,"1048 E 39TH AV, VANCOUVER, BC",-123.0837203,49.23442248,1212532,473053,59150385003
625,"1048 E 40TH AV, VANCOUVER, BC",-123.0837462,49.23347662,1212534,472948,59150387001
626,"1048 E 7TH AV, VANCOUVER, BC",-123.0821439,49.26400317,1212511,476342,59150721001
627,"1049 CHILCO ST, VANCOUVER, BC",-123.1425653,49.29087669,1207993,479146,59153394005
628,"1049 E 10TH AV, VANCOUVER, BC",-123.0821632,49.26171975,1212520,476088,59150744001
629,"1049 E 11TH AV, VANCOUVER, BC",-123.082162,49.2608252,1212525,475989,59150744002
630,"1049 NANTON AV, VANCOUVER, BC",-123.1288056,49.24658664,1209193,474269,59150659009
631,"1049 W 26TH AV, VANCOUVER, BC",-123.1287532,49.24842036,1209189,474473,59150659018
632,"1049 W 27TH AV, VANCOUVER, BC",-123.1287715,49.24749563,1209192,474370,59150659008
633,"1049 W 32ND AV, VANCOUVER, BC",-123.1289431,49.24271409,1209201,473839,59150670007
634,"1049 W 33RD AV, VANCOUVER, BC",-123.1289777,49.24175157,1209203,473732,59150670006
635,"105 E 15TH AV, VANCOUVER, BC",-123.1029624,49.25778086,1211024,475588,59153161003
636,"105 E BROADWAY, VANCOUVER, BC",-123.1027029,49.26335565,1211018,476208,59153163009
637,"105 E KING EDWARD AV, VANCOUVER, BC",-123.1030821,49.24908201,1211055,474622,59150685005
638,"105 KEEFER ST, VANCOUVER, BC",-123.1018746,49.27978075,1211003,478034,59153585003
639,"105 PEVERIL AV, VANCOUVER, BC",-123.1078809,49.24692521,1210715,474369,59153251011
640,"105 TALISMAN AV, VANCOUVER, BC",-123.1089174,49.24636387,1210643,474303,59153251010
641,"105 W 18TH AV, VANCOUVER, BC",-123.107505,49.25490321,1210707,475255,59150682001
642,"105 W 20TH AV, VANCOUVER, BC",-123.1074831,49.25310434,1210716,475056,59150683001
643,"105 W 26TH AV, VANCOUVER, BC",-123.1077367,49.24809738,1210721,474499,59153251014
644,"105 W 3RD AV, VANCOUVER, BC",-123.1070311,49.26853893,1210679,476771,59154173001
645,"105 W 3RD AV, VANCOUVER, BC",-123.1068624,49.26858317,1210691,476776,59154173001
646,"105 W 40TH AV, VANCOUVER, BC",-123.1083019,49.23494956,1210739,473038,59150540003
647,"105 W KING EDWARD AV, VANCOUVER, BC",-123.1076833,49.24920875,1210719,474623,59153252003
648,"1050 ALBERNI ST, VANCOUVER, BC",-123.1232266,49.28459021,1209428,478505,59153483001
649,"1050 ALBERNI ST, VANCOUVER, BC",-123.1233046,49.28465804,1209422,478512,59153483001
650,"1050 BEACH AV, VANCOUVER, BC",-123.1347063,49.27626468,1208630,477546,59153171006
651,"1050 BEACH AV, VANCOUVER, BC",-123.137535,49.27933213,1208411,477879,59153400001
652,"1050 BEACH AV, VANCOUVER, BC",-123.1354046,49.27598274,1208581,477513,59154140001
653,"1050 BIDWELL ST, VANCOUVER, BC",-123.1376593,49.28766681,1208364,478804,59153956004
654,"1050 BROUGHTON ST, VANCOUVER, BC",-123.1332766,49.28488791,1208695,478508,59153676003
655,"1050 BURRARD ST, VANCOUVER, BC",-123.1266061,49.27985684,1209203,477969,59153849002
656,"1050 CHILCO ST, VANCOUVER, BC",-123.1427476,49.29023781,1207982,479074,59150861004
657,"1050 CONNAUGHT DRIVE, VANCOUVER, BC",-123.1289042,49.2431825,1209201,473891,59150670007
658,"1050 DEVONSHIRE CRESCENT, VANCOUVER, BC",-123.1289023,49.24421138,1209197,474005,59150670008
659,"1050 E 10TH AV, VANCOUVER, BC",-123.0821889,49.26121826,1212521,476032,59150744002
660,"1050 E 11TH AV, VANCOUVER, BC",-123.0821873,49.2603051,1212525,475931,59150744003
661,"1050 E 12TH AV, VANCOUVER, BC",-123.0821979,49.25939945,1212528,475830,59150745005
662,"1050 E 13TH AV, VANCOUVER, BC",-123.0822093,49.25848503,1212532,475729,59150745004
663,"1050 E 33RD AV, VANCOUVER, BC",-123.083299,49.23998988,1212537,473672,59150381004
664,"1050 E GEORGIA ST, VANCOUVER, BC",-123.0821295,49.27798955,1212448,477894,59153189016
665,"1050 E HASTINGS ST, VANCOUVER, BC",-123.0817216,49.2807055,1212466,478197,59153189016
666,"1050 GLEN DRIVE, VANCOUVER, BC",-123.0811037,49.27485007,1212537,477549,59150751023
667,"1050 GRANVILLE ST, VANCOUVER, BC",-123.1235587,49.27849762,1209431,477827,59154134002
668,"1050 HARWOOD ST, VANCOUVER, BC",-123.13268,49.27818021,1208769,477765,59150792005
669,"1050 HARWOOD ST, VANCOUVER, BC",-123.1328274,49.27827568,1208758,477775,59150792005
670,"1050 HARWOOD ST, VANCOUVER, BC",-123.1330241,49.27840305,1208743,477789,59150792005
671,"1050 HOMER ST, VANCOUVER, BC",-123.1205692,49.2766548,1209657,477632,59153470004
672,"1050 JERVIS ST, VANCOUVER, BC",-123.1323523,49.28427326,1208765,478443,59153674003
673,"1050 KINGSWAY, VANCOUVER, BC",-123.0830035,49.25313464,1212499,475132,59154190005
674,"1050 LAURIER AV, VANCOUVER, BC",-123.1285336,49.25029565,1209196,474682,59150659016
675,"1050 NANTON AV, VANCOUVER, BC",-123.1288377,49.2460568,1209193,474210,59150670010
676,"1050 NICOLA ST, VANCOUVER, BC",-123.1349935,49.28586504,1208566,478612,59150846006
677,"1050 W 10TH AV, VANCOUVER, BC",-123.1279581,49.26218848,1209185,476004,59153136002
678,"1050 W 10TH AV, VANCOUVER, BC",-123.1275437,49.26218221,1209215,476004,59153136002
679,"1050 W 10TH AV, VANCOUVER, BC",-123.127754,49.26218331,1209200,476004,59153136002
680,"1050 W 15TH AV, VANCOUVER, BC",-123.1283421,49.2575958,1209177,475493,59150645003
681,"1050 W 26TH AV, VANCOUVER, BC",-123.128769,49.24789817,1209190,474415,59150659008
682,"1050 W 33RD AV, VANCOUVER, BC",-123.129003,49.24119069,1209203,473669,59150668001
683,"1050 W 38TH AV, VANCOUVER, BC",-123.1294857,49.23650634,1209189,473148,59150669008
684,"1050 W KING EDWARD AV, VANCOUVER, BC",-123.1287415,49.24885394,1209188,474521,59150659018
685,"1050 W PENDER ST, VANCOUVER, BC",-123.1196178,49.28688201,1209680,478770,59150850008
686,"1051 BROUGHTON ST, VANCOUVER, BC",-123.1342049,49.2854911,1208625,478572,59150846006
687,"1051 DAVIE ST, VANCOUVER, BC",-123.1303361,49.28017925,1208931,477994,59153684002
688,"1051 E 12TH AV, VANCOUVER, BC",-123.0822052,49.25991118,1212526,475887,59150744003
689,"1051 E 15TH AV, VANCOUVER, BC",-123.082472,49.25718097,1212519,475583,59150737004
690,"1051 E 21ST AV, VANCOUVER, BC",-123.0825023,49.25204433,1212540,475013,59154158001
691,"1051 E 37TH AV, VANCOUVER, BC",-123.0839134,49.23654744,1212508,473288,59150383002
692,"1051 IRONWORK PASSAGE, VANCOUVER, BC",-123.1285619,49.26812646,1209114,476661,59153689016
693,"1051 LAURIER AV, VANCOUVER, BC",-123.1285431,49.25103146,1209192,474763,59150659002
694,"1051 WOLFE AV, VANCOUVER, BC",-123.128395,49.25391955,1209190,475084,59150656003
695,"1052 E 14TH AV, VANCOUVER, BC",-123.082205,49.25759277,1212536,475630,59150737004
696,"1052 ROBSON ST, VANCOUVER, BC",-123.1241945,49.28378614,1209361,478413,59153682002
697,"1052 WOLFE AV, VANCOUVER, BC",-123.1290786,49.25338408,1209143,475023,59150657010
698,"1053 DOUGLAS CRESCENT, VANCOUVER, BC",-123.1282942,49.25492533,1209193,475196,59150656002
699,"1053 E 11TH AV, VANCOUVER, BC",-123.0820333,49.26082394,1212534,475989,59150744002
700,"1053 E 12TH AV, VANCOUVER, BC",-123.0820665,49.259911,1212536,475887,59150744003
701,"1053 E 15TH AV, VANCOUVER, BC",-123.0823224,49.25717416,1212530,475583,59150737004
702,"1053 KINGSWAY, VANCOUVER, BC",-123.0824857,49.25363055,1212534,475189,59154191009
703,"1053 NICOLA ST, VANCOUVER, BC",-123.1353628,49.28611761,1208538,478638,59150846004
704,"1054 BALFOUR AV, VANCOUVER, BC",-123.128374,49.25153044,1209202,474819,59150659002
705,"1054 E 11TH AV, VANCOUVER, BC",-123.0820532,49.26030563,1212535,475931,59150744003
706,"1054 E 22ND AV, VANCOUVER, BC",-123.0825943,49.25059066,1212540,474851,59150373001
707,"1054 E 31ST AV, VANCOUVER, BC",-123.0833701,49.24225939,1212522,473924,59150419004
708,"1054 W 11TH AV, VANCOUVER, BC",-123.1279949,49.26126778,1209186,475901,59153136003
709,"1054 W 11TH AV, VANCOUVER, BC",-123.1277894,49.26126351,1209201,475901,59153136003
710,"1055 CANADA PLACE, VANCOUVER, BC",-123.116073,49.28971031,1209925,479094,59153997004
711,"1055 DENMAN ST, VANCOUVER, BC",-123.1397408,49.28889848,1208207,478934,59150864001
712,"1055 DUNSMUIR ST, VANCOUVER, BC",-123.1209158,49.28655141,1209587,478729,59150850008
713,"1055 E 17TH AV, VANCOUVER, BC",-123.0823704,49.25565374,1212533,475414,59154191003
714,"1055 E 29TH AV, VANCOUVER, BC",-123.0833629,49.24484739,1212510,474211,59150375007
715,"1055 E 38TH AV, VANCOUVER, BC",-123.0835996,49.23585414,1212534,473212,59150385001
716,"1055 E 39TH AV, VANCOUVER, BC",-123.0836281,49.23496301,1212536,473113,59150385002
717,"1055 E 40TH AV, VANCOUVER, BC",-123.0836096,49.23401598,1212542,473008,59150385003
718,"1055 E 41ST AV, VANCOUVER, BC",-123.0836012,49.23308543,1212547,472905,59150387001
719,"1055 E BROADWAY, VANCOUVER, BC",-123.0822021,49.26271413,1212513,476198,59150721002
720,"1055 E PENDER ST, VANCOUVER, BC",-123.0817744,49.2803102,1212464,478153,59153189016
721,"1055 GRANVILLE ST, VANCOUVER, BC",-123.124284,49.27881326,1209377,477860,59154134003
722,"1055 HARWOOD ST, VANCOUVER, BC",-123.1323385,49.27871221,1208791,477825,59150793003
723,"1055 HOMER ST, VANCOUVER, BC",-123.1212189,49.2769779,1209608,477666,59154135001
724,"1055 RICHARDS ST, VANCOUVER, BC",-123.1222709,49.27757354,1209529,477729,59154134001
725,"1055 SEYMOUR ST, VANCOUVER, BC",-123.1232787,49.2781595,1209453,477791,59154134002
726,"1055 VERNON DRIVE, VANCOUVER, BC",-123.0790496,49.27542261,1212684,477619,59150751009
727,"1055 W 10TH AV, VANCOUVER, BC",-123.1279553,49.26271426,1209183,476062,59153136001
728,"1055 W 12TH AV, VANCOUVER, BC",-123.1280253,49.2608724,1209186,475857,59153136003
729,"1055 W 13TH AV, VANCOUVER, BC",-123.1281427,49.25992517,1209181,475752,59150646005
730,"1055 W 15TH AV, VANCOUVER, BC",-123.1281272,49.25807026,1209191,475546,59150645004
731,"1055 W BROADWAY, VANCOUVER, BC",-123.1278034,49.26371065,1209189,476173,59153133004
732,"1055 W GEORGIA ST, VANCOUVER, BC",-123.1214636,49.2852448,1209553,478583,59150850009
733,"1055 WOLFE AV, VANCOUVER, BC",-123.1287053,49.2542889,1209166,475124,59150656003
734,"1056 BURNABY ST, VANCOUVER, BC",-123.1319763,49.27909575,1208816,477869,59150793003
735,"1056 E 12TH AV, VANCOUVER, BC",-123.0820598,49.2593982,1212539,475831,59150745005
736,"1056 E 14TH AV, VANCOUVER, BC",-123.0820799,49.25759241,1212545,475630,59150737004
737,"1056 E 16TH AV, VANCOUVER, BC",-123.0823495,49.25604684,1212533,475458,59154191003
738,"1056 E 18TH AV, VANCOUVER, BC",-123.0825216,49.25423895,1212529,475256,59154191009
739,"1056 E 21ST AV, VANCOUVER, BC",-123.0827497,49.25154075,1212524,474956,59154158003
740,"1056 E 37TH AV, VANCOUVER, BC",-123.0836142,49.23625667,1212531,473257,59150385001
741,"1056 E 38TH AV, VANCOUVER, BC",-123.0836072,49.23534187,1212536,473155,59150385002
742,"1056 E 40TH AV, VANCOUVER, BC",-123.0836116,49.23347717,1212544,472948,59150387001
743,"1056 MATTHEWS AV, VANCOUVER, BC",-123.1292945,49.2535673,1209126,475043,59150657010
744,"1056 RICHELIEU AV, VANCOUVER, BC",-123.1289236,49.25567212,1209144,475277,59150656002
745,"1056 W 13TH AV, VANCOUVER, BC",-123.1280683,49.25939083,1209189,475693,59150646002
746,"1056 W 14TH AV, VANCOUVER, BC",-123.1281057,49.25844988,1209191,475588,59150645004
747,"1057 BARCLAY ST, VANCOUVER, BC",-123.1260635,49.28300814,1209229,478321,59153683001
748,"1057 DAVIE ST, VANCOUVER, BC",-123.130481,49.28026903,1208920,478004,59153684002
749,"1057 DENMAN ST, VANCOUVER, BC",-123.1401073,49.28865292,1208182,478906,59150863010
